코드,발송일,유형코드,수량,
465411,20171215,1692,1,
465410,20170803,1891,4,
465410,20170803,1373,14,
465410,20170831,1891,2,
465410,20170831,1373,13,
465410,20171030,1373,16,
465410,20171201,1891,3,
465410,20171201,1373,2,
465409,20170804,1878,5,
465409,20170811,1878,3,
465409,20170825,1878,6,
465409,20170901,1878,6,
465409,20170915,1878,3,
465409,20170922,1878,6,
465409,20170922,1627,1,
465409,20170929,1878,4,
465409,20171006,1878,5,
465409,20171006,1627,1,
465409,20171013,1878,2,
465409,20171020,1878,2,
465409,20171027,1878,3,
465409,20171103,1878,5,
465409,20171103,1627,3,
465409,20171110,1878,3,
465409,20171110,1627,1,
465409,20171117,1878,1,
465409,20171124,1878,5,
465409,20171201,1878,5,
465409,20171201,1627,2,
465409,20171208,1878,5,
465409,20171215,1878,4,
465403,20170807,1815,15,
465403,20170814,1815,15,
465403,20170821,1815,8,
465403,20170828,1815,16,
465403,20170828,1692,23,
465403,20170904,1815,3,
465403,20170905,1815,20,
465403,20170912,1815,12,
465403,20170919,1815,5,
465403,20170926,1815,10,
465403,20171031,1815,11,
465403,20171107,1815,14,
465403,20171107,1692,36,
465403,20171205,1815,7,
465403,20171205,1692,44,
465402,20170928,1815,1,
465402,20170928,1041,1,
465402,20171024,1041,2,
465402,20171024,1878,1,
465402,20171115,1815,1,
465402,20171115,1041,3,
465398,20170810,1815,232,
465398,20170904,1815,224,
465398,20170928,1815,144,
465398,20170928,1627,18,
465398,20171107,1815,243,
465398,20171107,1041,1,
465398,20171208,1815,240,
465397,20170810,1815,7,
465397,20170810,1261,4,
465397,20170810,1373,3,
465397,20170831,1815,4,
465397,20170831,1261,8,
465397,20170912,1815,2,
465397,20170912,1261,1,
465397,20170914,1815,1,
465397,20171010,1815,5,
465397,20171010,1261,14,
465397,20171019,1853,1,
